wavenumber,E1,E2,E3,E4,E5,E6,E7,E8,M2E2,
3880.558,0.01155192,0.019199,0.013588,0.0085325,0.009652,0.0094064,0.0091427,0.01252,0.013085,
3880.076,0.0115888,0.019256,0.013622,0.0085426,0.0096766,0.0094303,0.0091767,0.012561,0.013114,
3879.594,0.01163107,0.019283,0.013656,0.008535,0.0096833,0.0094393,0.0091893,0.012592,0.013142,
3879.112,0.01166756,0.019273,0.013683,0.0085073,0.009668,0.0094294,0.0091761,0.012603,0.01316,
3878.63,0.01169063,0.019229,0.013696,0.0084638,0.0096329,0.0094023,0.0091402,0.012594,0.013164,
3878.147,0.01169703,0.019163,0.013691,0.0084122,0.0095856,0.009363,0.0090904,0.012569,0.013154,
3877.665,0.0116876,0.01909,0.013668,0.0083625,0.0095361,0.0093188,0.0090373,0.012533,0.013134,
3877.183,0.01166623,0.019025,0.013632,0.0083233,0.0094948,0.0092769,0.0089916,0.012495,0.013108,
3876.701,0.01163866,0.018982,0.013587,0.0083008,0.00947,0.009244,0.0089609,0.012461,0.013083,
3876.219,0.0116115,0.01897,0.013541,0.0082985,0.0094677,0.0092254,0.0089505,0.012438,0.013067,
3875.737,0.01159176,0.018993,0.013504,0.0083164,0.0094891,0.0092244,0.0089617,0.012431,0.013064,
3875.255,0.01158431,0.019048,0.013482,0.0083505,0.009531,0.0092409,0.0089912,0.012439,0.013075,
3874.773,0.01159088,0.01912,0.013479,0.0083931,0.0095839,0.0092707,0.0090301,0.01246,0.013098,
3874.291,0.01160786,0.01919,0.013492,0.0084341,0.0096349,0.0093056,0.009067,0.012483,0.013125,
3873.808,0.01162709,0.019236,0.013513,0.0084646,0.0096724,0.009336,0.0090912,0.012498,0.013146,
3873.326,0.01163822,0.019246,0.013529,0.0084794,0.0096893,0.0093538,0.0090973,0.012498,0.013152,
3872.844,0.01163373,0.019223,0.013531,0.0084801,0.0096872,0.0093567,0.009088,0.012479,0.01314,
3872.362,0.01161198,0.019183,0.013516,0.0084738,0.0096753,0.0093486,0.0090738,0.01245,0.013113,
3871.88,0.01157876,0.01915,0.01349,0.0084702,0.0096662,0.009338,0.0090684,0.012422,0.013082,
3871.398,0.01154508,0.01915,0.013462,0.0084783,0.0096712,0.0093342,0.0090837,0.01241,0.013061,
3870.916,0.01152507,0.019196,0.013448,0.0085025,0.0096963,0.0093445,0.0091252,0.012425,0.013062,
3870.434,0.01153041,0.019285,0.013459,0.0085401,0.0097378,0.0093704,0.0091875,0.01247,0.013089,
3869.952,0.01156413,0.019394,0.013498,0.0085811,0.0097834,0.0094054,0.0092544,0.012534,0.013139,
3869.469,0.01161702,0.019485,0.013557,0.0086105,0.0098143,0.0094369,0.0093026,0.012597,0.013196,
3868.987,0.01167031,0.019522,0.013614,0.0086163,0.0098161,0.0094518,0.0093137,0.012637,0.013239,
3868.505,0.01170534,0.019494,0.013653,0.0085957,0.0097856,0.0094438,0.0092839,0.012638,0.013254,
3868.023,0.01171085,0.019413,0.013663,0.0085566,0.0097322,0.0094154,0.0092243,0.012603,0.013237,
3867.541,0.01168747,0.01931,0.013644,0.008512,0.0096724,0.0093757,0.0091544,0.012545,0.013195,
3867.059,0.01164448,0.019218,0.013607,0.0084753,0.0096221,0.0093357,0.0090933,0.012483,0.013142,
3866.577,0.01159622,0.019163,0.013566,0.0084565,0.0095939,0.0093053,0.0090558,0.012433,0.013093,
3866.095,0.01155665,0.019157,0.013532,0.0084593,0.0095929,0.0092902,0.0090482,0.012409,0.013058,
3865.612,0.01153582,0.019197,0.013515,0.0084805,0.0096168,0.0092906,0.0090682,0.012413,0.013043,
3865.13,0.01153766,0.019264,0.013518,0.0085109,0.009656,0.0093026,0.0091056,0.01244,0.013046,
3864.648,0.01155879,0.019333,0.013536,0.0085385,0.0096978,0.0093192,0.0091474,0.012478,0.013062,
3864.166,0.01159027,0.019383,0.013563,0.008553,0.0097301,0.0093335,0.0091808,0.012513,0.013082,
3863.684,0.01162188,0.0194,0.013588,0.0085494,0.009746,0.0093415,0.0091988,0.012533,0.0131,
3863.202,0.0116468,0.019386,0.013609,0.0085289,0.0097448,0.0093426,0.0092007,0.012536,0.013114,
3862.72,0.01166306,0.019352,0.013623,0.0084975,0.0097298,0.0093391,0.0091898,0.012525,0.013125,
3862.238,0.01167242,0.019308,0.013633,0.0084621,0.0097061,0.0093338,0.0091702,0.012508,0.013135,
3861.756,0.0116777,0.019263,0.013639,0.0084278,0.0096769,0.009328,0.0091446,0.01249,0.013145,
3861.273,0.01168121,0.019219,0.013643,0.0083972,0.0096443,0.0093218,0.0091141,0.012476,0.013154,
3860.791,0.01168311,0.019175,0.013643,0.0083714,0.0096094,0.0093144,0.0090796,0.012466,0.013159,
3860.309,0.0116824,0.019129,0.013638,0.0083501,0.0095736,0.0093052,0.0090434,0.012459,0.013157,
3859.827,0.01167732,0.019083,0.013627,0.0083338,0.00954,0.0092948,0.0090089,0.012453,0.013146,
3859.345,0.01166657,0.019041,0.01361,0.008323,0.0095128,0.0092841,0.0089804,0.012447,0.013127,
3858.863,0.01164938,0.019004,0.013589,0.0083181,0.0094954,0.0092745,0.0089608,0.012441,0.013102,
3858.381,0.01162512,0.018977,0.013563,0.0083185,0.00949,0.0092667,0.0089516,0.012432,0.013073,
3857.899,0.01159268,0.018958,0.013532,0.0083225,0.0094971,0.0092603,0.0089514,0.01242,0.01304,
3857.416,0.011551,0.018946,0.013493,0.0083279,0.0095152,0.0092549,0.008958,0.012403,0.013004,
3856.934,0.01149969,0.018942,0.013443,0.0083335,0.0095431,0.0092507,0.0089704,0.01238,0.012965,
3856.452,0.01143995,0.01895,0.013382,0.008341,0.0095818,0.0092498,0.0089905,0.012355,0.012924,
3855.97,0.01137685,0.01898,0.013313,0.0083551,0.0096346,0.0092568,0.0090247,0.012334,0.012885,
3855.488,0.01132032,0.019051,0.013241,0.0083851,0.0097076,0.0092786,0.0090826,0.012329,0.012857,
3855.006,0.01128387,0.019179,0.013182,0.0084404,0.0098067,0.0093226,0.0091734,0.012352,0.012853,
3854.524,0.01128414,0.019372,0.01315,0.0085277,0.0099319,0.0093923,0.0092998,0.012417,0.012884,
3854.042,0.01133352,0.019616,0.013162,0.0086427,0.010071,0.0094825,0.0094498,0.012524,0.012957,
3853.56,0.01143087,0.019867,0.013222,0.0087669,0.010198,0.0095774,0.0095949,0.012658,0.013064,
3853.077,0.01155631,0.020062,0.013316,0.0088702,0.01028,0.0096523,0.0096968,0.012788,0.013181,
3852.595,0.01167767,0.02015,0.013418,0.008925,0.010294,0.0096868,0.0097272,0.01288,0.013278,
3852.113,0.01176801,0.020117,0.013502,0.0089231,0.01024,0.0096757,0.0096842,0.012916,0.013336,
3851.631,0.01181567,0.019992,0.013555,0.008874,0.010139,0.009628,0.0095878,0.012896,0.013352,
3851.149,0.01182493,0.019818,0.01358,0.0087974,0.010017,0.0095599,0.0094663,0.012838,0.013335,
3850.667,0.0118076,0.019632,0.013586,0.0087119,0.0098929,0.009486,0.0093427,0.012761,0.0133,
3850.185,0.01177737,0.019462,0.013584,0.0086307,0.0097824,0.0094172,0.0092328,0.012679,0.013261,
3849.703,0.01174428,0.01932,0.013583,0.0085604,0.0096908,0.0093588,0.0091432,0.012603,0.013224,
3849.22,0.01171467,0.01921,0.013587,0.0085024,0.0096182,0.0093123,0.0090739,0.012539,0.013193,
3848.738,0.01169067,0.019126,0.013596,0.0084551,0.0095619,0.0092769,0.0090225,0.012486,0.013168,
3848.256,0.01167212,0.019063,0.013606,0.0084162,0.0095186,0.0092507,0.0089854,0.012446,0.013148,
3847.774,0.0116569,0.019016,0.013616,0.0083842,0.0094859,0.0092317,0.0089597,0.012416,0.013132,
3847.292,0.01164332,0.018983,0.013621,0.0083595,0.0094627,0.0092186,0.0089437,0.012396,0.013117,
3846.81,0.01163002,0.018963,0.013622,0.0083436,0.0094497,0.0092109,0.0089371,0.012387,0.013104,
3846.328,0.01161691,0.018957,0.013619,0.0083387,0.0094481,0.0092086,0.0089396,0.012387,0.013093,
3845.846,0.01160483,0.018966,0.013614,0.0083459,0.0094582,0.0092122,0.0089503,0.012396,0.013084,
3845.364,0.01159503,0.018988,0.013609,0.0083645,0.0094792,0.0092216,0.0089676,0.012413,0.013077,
3844.881,0.01158894,0.01902,0.013604,0.0083915,0.0095086,0.0092364,0.0089889,0.012437,0.013071,
3844.399,0.01158744,0.019059,0.013601,0.0084224,0.0095428,0.0092558,0.0090116,0.012463,0.013066,
3843.917,0.01159047,0.019101,0.013598,0.0084525,0.0095788,0.009278,0.0090339,0.012488,0.01306,
3843.435,0.01159673,0.019142,0.013595,0.0084779,0.0096137,0.0093011,0.0090549,0.012512,0.013054,
3842.953,0.01160316,0.01918,0.013588,0.0084963,0.0096461,0.0093223,0.0090746,0.012531,0.013047,
3842.471,0.01160599,0.019213,0.013576,0.0085073,0.0096757,0.0093393,0.0090938,0.012546,0.01304,
3841.989,0.01160133,0.019241,0.013558,0.0085126,0.0097026,0.0093504,0.0091125,0.012557,0.013033,
3841.507,0.01158663,0.019265,0.013534,0.0085139,0.0097273,0.009355,0.0091309,0.012564,0.013026,
3841.025,0.01156243,0.019286,0.013504,0.0085141,0.0097502,0.0093543,0.0091491,0.012569,0.013019,
3840.542,0.01153293,0.019309,0.013472,0.0085159,0.009772,0.0093509,0.0091675,0.012572,0.013015,
3840.06,0.01150544,0.019339,0.013441,0.008522,0.0097929,0.0093481,0.009187,0.012577,0.013017,
3839.578,0.01148914,0.019378,0.013417,0.0085346,0.0098138,0.0093494,0.009209,0.012586,0.013027,
3839.096,0.01149261,0.01943,0.013404,0.0085542,0.0098348,0.0093564,0.0092347,0.012599,0.01305,
3838.614,0.01152095,0.019492,0.013406,0.0085798,0.0098552,0.0093688,0.0092643,0.012617,0.013085,
3838.132,0.0115723,0.019556,0.013424,0.0086074,0.0098733,0.0093835,0.0092956,0.012637,0.01313,
3837.65,0.01163767,0.01961,0.013454,0.0086312,0.0098856,0.0093958,0.0093249,0.012656,0.013178,
3837.168,0.01170387,0.019645,0.013489,0.0086454,0.0098892,0.0094011,0.0093474,0.012668,0.01322,
3836.685,0.01175711,0.019653,0.013524,0.0086463,0.0098821,0.0093966,0.0093589,0.012671,0.013249,
3836.203,0.01178867,0.019632,0.013552,0.0086336,0.0098644,0.0093825,0.0093576,0.012663,0.013264,
3835.721,0.0117961,0.019587,0.01357,0.0086099,0.009838,0.0093612,0.0093436,0.012645,0.013263,
3835.239,0.01178312,0.019527,0.013579,0.0085802,0.0098067,0.0093368,0.0093193,0.01262,0.013251,
3834.757,0.01175695,0.01946,0.013582,0.0085497,0.0097745,0.0093132,0.0092883,0.012593,0.013232,
3834.275,0.01172556,0.019395,0.013581,0.0085228,0.0097449,0.0092937,0.0092546,0.012568,0.013209,
3833.793,0.01169659,0.019339,0.013581,0.0085023,0.0097202,0.009281,0.0092225,0.012547,0.013186,
3833.311,0.01167596,0.019297,0.013585,0.0084892,0.0097011,0.0092762,0.0091957,0.012535,0.013164,
3832.829,0.01166708,0.019272,0.013594,0.0084827,0.0096867,0.0092792,0.0091766,0.012532,0.013146,
3832.346,0.01167086,0.019263,0.013611,0.0084806,0.0096742,0.009288,0.0091663,0.012539,0.013133,
3831.864,0.01168546,0.019263,0.013633,0.0084803,0.0096603,0.0092995,0.0091633,0.012553,0.013125,
3831.382,0.0117065,0.019266,0.013659,0.0084789,0.009642,0.0093091,0.0091644,0.012571,0.01312,
3830.9,0.01172726,0.019262,0.013682,0.0084741,0.009618,0.0093126,0.0091653,0.012587,0.013117,
3830.418,0.01174112,0.019244,0.0137,0.0084652,0.009589,0.0093068,0.0091626,0.012595,0.013111,
3829.936,0.01174306,0.019211,0.013706,0.0084527,0.0095585,0.0092919,0.0091542,0.012594,0.013098,
3829.454,0.01173104,0.019167,0.0137,0.0084391,0.0095316,0.0092706,0.0091412,0.012583,0.013078,
3828.972,0.01170718,0.019123,0.013684,0.008427,0.0095134,0.0092485,0.0091266,0.012565,0.013054,
3828.489,0.01167746,0.01909,0.01366,0.00842,0.0095073,0.0092317,0.0091146,0.012544,0.01303,
3828.007,0.01164979,0.01908,0.013637,0.0084202,0.0095144,0.0092259,0.0091086,0.012526,0.013012,
3827.525,0.01163196,0.019095,0.013618,0.0084283,0.0095319,0.0092337,0.0091098,0.012514,0.013008,
3827.043,0.01162937,0.019132,0.013609,0.0084422,0.009554,0.0092542,0.009116,0.01251,0.013019,
3826.561,0.0116423,0.019177,0.013609,0.0084577,0.009573,0.0092815,0.009122,0.012512,0.013042,
3826.079,0.01166562,0.019213,0.013615,0.0084691,0.0095821,0.009308,0.0091219,0.012514,0.013071,
3825.597,0.01168965,0.019226,0.013618,0.008472,0.0095779,0.0093257,0.0091112,0.01251,0.013095,
3825.115,0.01170421,0.01921,0.013613,0.0084649,0.009563,0.0093301,0.0090898,0.012496,0.013104,
3824.633,0.01170282,0.01917,0.013595,0.0084506,0.0095443,0.0093218,0.0090626,0.012474,0.013095,
3824.15,0.01168355,0.019125,0.013564,0.0084355,0.0095325,0.0093063,0.0090393,0.012447,0.01307,
3823.668,0.01165047,0.019095,0.013527,0.008428,0.0095384,0.0092916,0.009031,0.012426,0.013039,
3823.186,0.01161188,0.019104,0.013491,0.0084366,0.0095701,0.0092866,0.0090482,0.012419,0.013013,
3822.704,0.01157934,0.019167,0.013469,0.0084679,0.0096314,0.0092989,0.0090978,0.012437,0.013004,
3822.222,0.01156362,0.019289,0.013471,0.0085232,0.0097187,0.0093311,0.0091793,0.012485,0.01302,
3821.74,0.01157227,0.019453,0.013503,0.0085954,0.0098183,0.0093797,0.0092809,0.01256,0.013065,
3821.258,0.01160466,0.019624,0.013562,0.0086687,0.009908,0.0094322,0.0093794,0.012649,0.013129,
3820.776,0.01165098,0.019756,0.013633,0.0087242,0.0099658,0.0094733,0.0094483,0.012728,0.013195,
3820.293,0.01169506,0.019813,0.013696,0.0087462,0.0099773,0.0094888,0.0094682,0.012778,0.013244,
3819.811,0.01172178,0.019784,0.013732,0.008731,0.0099438,0.0094735,0.0094367,0.012784,0.013261,
3819.329,0.01172372,0.019685,0.013733,0.0086869,0.0098794,0.0094324,0.0093669,0.01275,0.013247,
3818.847,0.01170255,0.019548,0.013701,0.0086289,0.0098042,0.0093768,0.0092821,0.012689,0.013208,
3818.365,0.0116665,0.019412,0.013647,0.0085739,0.0097375,0.0093207,0.0092059,0.01262,0.013159,
3817.883,0.01162712,0.019307,0.013585,0.0085348,0.0096934,0.0092762,0.0091562,0.01256,0.013114,
3817.401,0.01159741,0.019256,0.013531,0.0085205,0.0096804,0.0092537,0.0091449,0.012527,0.013085,
3816.919,0.01158908,0.019268,0.0135,0.0085327,0.0096992,0.0092583,0.0091737,0.01253,0.013081,
3816.437,0.01160813,0.019335,0.013499,0.0085652,0.0097419,0.0092884,0.0092325,0.012569,0.013103,
3815.954,0.01165258,0.019426,0.01353,0.0086036,0.0097916,0.0093343,0.0092996,0.012632,0.013145,
3815.472,0.0117117,0.019505,0.013582,0.0086306,0.0098285,0.0093809,0.0093494,0.012696,0.013193,
3814.99,0.01176961,0.019539,0.013638,0.0086333,0.0098374,0.0094129,0.0093627,0.012739,0.013232,
3814.508,0.01181251,0.019513,0.013681,0.0086081,0.0098133,0.0094211,0.0093348,0.012747,0.013251,
3814.026,0.01183474,0.019436,0.013705,0.0085613,0.0097625,0.0094059,0.0092752,0.012722,0.013248,
3813.544,0.01183852,0.019331,0.01371,0.0085047,0.009697,0.0093739,0.0092011,0.012673,0.01323,
3813.062,0.0118311,0.019223,0.013703,0.0084502,0.0096296,0.0093345,0.0091298,0.012616,0.013205,
3812.58,0.01181983,0.019131,0.013692,0.0084057,0.0095691,0.0092954,0.0090726,0.012565,0.013183,
3812.097,0.01180982,0.019066,0.013681,0.0083743,0.0095207,0.0092613,0.0090347,0.012526,0.013168,
3811.615,0.01180192,0.019027,0.013673,0.0083553,0.0094856,0.0092335,0.0090149,0.012502,0.013163,
3811.133,0.0117931,0.019005,0.013665,0.0083448,0.009462,0.0092104,0.009008,0.012488,0.013163,
3810.651,0.01177798,0.01899,0.013653,0.0083389,0.0094484,0.0091897,0.009008,0.012477,0.013163,
3810.169,0.01175204,0.018975,0.013632,0.0083348,0.0094442,0.0091698,0.0090113,0.012464,0.013158,
3809.687,0.01171429,0.018961,0.013602,0.0083337,0.0094513,0.0091521,0.0090184,0.012448,0.013147,
3809.205,0.01166892,0.018956,0.013566,0.0083393,0.0094739,0.0091408,0.0090334,0.012433,0.013133,
3808.723,0.01162471,0.018973,0.013532,0.0083569,0.0095157,0.0091416,0.0090617,0.012429,0.013123,
3808.241,0.01159285,0.019023,0.01351,0.0083901,0.0095779,0.0091598,0.0091065,0.012444,0.013125,
3807.758,0.0115839,0.019106,0.013509,0.0084385,0.0096555,0.0091972,0.0091653,0.012484,0.013146,
3807.276,0.01160255,0.019212,0.013529,0.0084949,0.0097366,0.0092496,0.0092281,0.012547,0.013185,
3806.794,0.01164407,0.019315,0.013567,0.0085473,0.0098048,0.0093063,0.0092797,0.012619,0.013233,
3806.312,0.0116937,0.019385,0.013609,0.0085818,0.0098439,0.0093529,0.0093053,0.012679,0.013271,
3805.83,0.0117339,0.019405,0.013637,0.0085909,0.0098472,0.0093782,0.0092984,0.012708,0.013286,
3805.348,0.01175071,0.019372,0.013642,0.0085755,0.009819,0.0093781,0.009264,0.0127,0.013269,
3804.866,0.0117389,0.019303,0.013619,0.0085444,0.0097731,0.0093568,0.0092159,0.012657,0.013222,
3804.384,0.01170221,0.019225,0.013574,0.0085101,0.0097254,0.0093236,0.0091703,0.012593,0.013157,
3803.902,0.01165105,0.019166,0.013517,0.0084851,0.0096911,0.0092897,0.0091425,0.012526,0.013088,
3803.419,0.01159976,0.019147,0.013459,0.0084799,0.0096814,0.0092663,0.0091438,0.012473,0.013033,
3802.937,0.01156243,0.019183,0.013415,0.0085002,0.0097014,0.0092613,0.0091787,0.012448,0.013008,
3802.455,0.0115526,0.019275,0.013397,0.0085457,0.0097489,0.0092787,0.0092431,0.01246,0.013024,
3801.973,0.01157666,0.019403,0.013413,0.0086076,0.0098127,0.0093156,0.0093231,0.012508,0.013083,
3801.491,0.01163087,0.019538,0.013461,0.0086706,0.0098752,0.0093628,0.0093978,0.012581,0.013173,
3801.009,0.01169942,0.019639,0.013531,0.0087162,0.0099167,0.0094056,0.0094448,0.012655,0.01327,
3800.527,0.01176096,0.019679,0.013602,0.0087312,0.0099252,0.0094311,0.0094513,0.01271,0.013349,
3800.045,0.01179865,0.019652,0.013659,0.0087133,0.0099004,0.0094337,0.0094194,0.012733,0.013392,
3799.562,0.01180498,0.019574,0.013692,0.0086706,0.009853,0.0094155,0.009363,0.012726,0.013397,
3799.08,0.01178384,0.019472,0.013699,0.0086156,0.0097974,0.0093843,0.0093001,0.012697,0.01337,
3798.598,0.01174581,0.019371,0.013687,0.008561,0.009747,0.0093493,0.0092466,0.012661,0.013327,
3798.116,0.01170517,0.019292,0.013666,0.0085174,0.0097112,0.0093186,0.009213,0.012631,0.013282,
3797.634,0.0116746,0.019247,0.013644,0.0084899,0.0096938,0.0092969,0.0092033,0.012614,0.013246,
3797.152,0.01166361,0.019234,0.013631,0.0084792,0.0096922,0.0092852,0.009214,0.012613,0.013226,
3796.67,0.01167573,0.019245,0.013632,0.0084812,0.009699,0.0092808,0.0092355,0.012623,0.013221,
3796.188,0.01170759,0.019264,0.013645,0.0084887,0.0097037,0.0092783,0.0092559,0.012637,0.013226,
3795.706,0.01174956,0.019273,0.013668,0.0084935,0.0096968,0.0092716,0.0092633,0.012643,0.013233,
3795.223,0.01178939,0.01926,0.013691,0.0084898,0.0096734,0.0092569,0.0092515,0.012634,0.013235,
3794.741,0.01181799,0.019222,0.013709,0.0084763,0.0096351,0.009234,0.0092211,0.012608,0.013227,
3794.259,0.01183096,0.019166,0.013718,0.0084557,0.0095889,0.0092061,0.0091788,0.012572,0.013211,
3793.777,0.01182987,0.019104,0.013718,0.0084331,0.0095448,0.0091782,0.0091337,0.012532,0.01319,
3793.295,0.01181959,0.019046,0.013711,0.0084128,0.0095103,0.009155,0.009094,0.012498,0.013172,
3792.813,0.01180641,0.019002,0.013702,0.0083976,0.0094908,0.0091396,0.0090646,0.012476,0.01316,
3792.331,0.01179545,0.018975,0.013692,0.0083875,0.0094865,0.0091325,0.0090467,0.012466,0.013156,
3791.849,0.01178902,0.018961,0.013684,0.0083802,0.0094937,0.0091321,0.0090382,0.012468,0.013159,
3791.366,0.01178758,0.018958,0.013678,0.008373,0.0095058,0.0091351,0.0090349,0.012475,0.013166,
3790.884,0.01178946,0.018959,0.013673,0.0083638,0.0095169,0.0091381,0.0090327,0.012482,0.013174,
3790.402,0.01179303,0.018961,0.013669,0.0083533,0.0095226,0.0091393,0.009029,0.012485,0.013179,
3789.92,0.01179671,0.018965,0.013665,0.0083437,0.0095219,0.0091377,0.0090229,0.012483,0.013181,
3789.438,0.01179964,0.01897,0.013662,0.0083385,0.0095168,0.009134,0.0090154,0.012478,0.01318,
3788.956,0.011801,0.018977,0.01366,0.008341,0.0095109,0.0091292,0.0090075,0.012472,0.013178,
3788.474,0.01180008,0.018986,0.013657,0.0083525,0.0095078,0.0091248,0.009001,0.012467,0.013176,
3787.992,0.01179565,0.018996,0.013654,0.0083724,0.0095098,0.0091212,0.008997,0.012465,0.013175,
3787.51,0.01178704,0.019005,0.013647,0.0083978,0.0095178,0.0091191,0.0089967,0.012466,0.013174,
3787.027,0.01177485,0.019015,0.013637,0.0084251,0.0095315,0.0091189,0.0090013,0.012469,0.013175,
3786.545,0.01176144,0.019026,0.013624,0.0084512,0.0095495,0.0091211,0.009012,0.012475,0.013177,
3786.063,0.01175071,0.01904,0.013611,0.0084739,0.00957,0.0091261,0.0090292,0.012484,0.013182,
3785.581,0.01174735,0.019061,0.013603,0.0084917,0.009591,0.0091336,0.0090522,0.012499,0.013191,
3785.099,0.01175388,0.019086,0.013603,0.0085039,0.0096103,0.0091425,0.0090782,0.012519,0.013204,
3784.617,0.01177029,0.019111,0.013613,0.0085093,0.0096253,0.0091505,0.0091025,0.012543,0.013219,
3784.135,0.01179242,0.019128,0.01363,0.0085073,0.009634,0.0091545,0.0091205,0.012568,0.013233,
3783.653,0.0118136,0.019132,0.013651,0.0084975,0.0096356,0.0091531,0.0091292,0.012588,0.013242,
3783.17,0.01182637,0.01912,0.013667,0.0084814,0.0096314,0.009146,0.0091286,0.012599,0.013241,
3782.688,0.01182633,0.019096,0.013674,0.0084622,0.0096244,0.009136,0.0091231,0.012602,0.013231,
3782.206,0.01181234,0.01907,0.01367,0.0084445,0.0096188,0.0091268,0.0091187,0.012598,0.013214,
3781.724,0.01178799,0.019053,0.013656,0.0084331,0.0096185,0.0091233,0.0091228,0.012592,0.013194,
3781.242,0.01175929,0.019056,0.013637,0.0084319,0.009626,0.0091291,0.00914,0.012591,0.013177,
3780.76,0.01173312,0.019082,0.01362,0.0084418,0.0096407,0.0091455,0.0091707,0.012598,0.013168,
3780.278,0.01171535,0.019127,0.013612,0.0084605,0.0096589,0.0091705,0.0092104,0.012614,0.01317,
3779.796,0.01170922,0.019182,0.013616,0.0084831,0.009675,0.0092001,0.0092507,0.012637,0.013183,
3779.314,0.01171402,0.01923,0.013631,0.0085025,0.0096826,0.0092284,0.0092813,0.01266,0.013204,
3778.831,0.01172651,0.019258,0.013654,0.0085122,0.0096776,0.0092501,0.0092938,0.012676,0.013227,
3778.349,0.01174258,0.01926,0.013677,0.0085094,0.0096593,0.0092628,0.0092852,0.012681,0.013248,
3777.867,0.01175841,0.019235,0.013694,0.0084944,0.0096311,0.0092665,0.0092576,0.012674,0.013264,
3777.385,0.01177196,0.019192,0.013702,0.008471,0.0095984,0.0092631,0.0092174,0.012657,0.013272,
3776.903,0.01178272,0.019141,0.013701,0.0084439,0.0095666,0.0092555,0.009172,0.012635,0.013274,
3776.421,0.01179089,0.019092,0.013693,0.0084175,0.0095402,0.0092452,0.0091279,0.012613,0.01327,
